manifest_version,dataset_id,trajectory_id,source_session,source_session_method,source_path,split,leakage_group,robot_id,camera_id,environment,num_frames,has_traj_data,nominal_dt_s,metric_waypoint_spacing_m,position_unit,yaw_unit,license_id,license_status,processor_version,trajectory_meta_sha256
0.1.0,go_stanford,sim26h_3_2,sim26h_3,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim26h_3_2,train,go_stanford:sim26h_3,Stanford mobile robot,default,campus;indoor,19,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,049707da63836de4c0922c1daad0004adadf5a0c12d2de430fab8c913b332a6c
0.1.0,go_stanford,sim26h_3_3,sim26h_3,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim26h_3_3,train,go_stanford:sim26h_3,Stanford mobile robot,default,campus;indoor,38,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,e269ac7b46d8c456f04818a44e2e95207db256e78597c4a6b6bc9709a95a7181
0.1.0,go_stanford,sim26h_3_4,sim26h_3,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim26h_3_4,train,go_stanford:sim26h_3,Stanford mobile robot,default,campus;indoor,8,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,b51465363e266b437ffb57f25d73310633b3871113fe97b33d8080a6e9e9f8cb
0.1.0,go_stanford,sim26h_3_5,sim26h_3,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim26h_3_5,train,go_stanford:sim26h_3,Stanford mobile robot,default,campus;indoor,16,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,acb03979cad6e507f8d421be2220f685d828af60220eed1afa4ba224a5551aeb
0.1.0,go_stanford,sim26h_3_6,sim26h_3,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim26h_3_6,train,go_stanford:sim26h_3,Stanford mobile robot,default,campus;indoor,13,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,3ad9e08e15b3cb1dda00bdc65f1711ad97a76fe192ce8958b304e70fc7b10ea9
0.1.0,go_stanford,sim26h_3_7,sim26h_3,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim26h_3_7,train,go_stanford:sim26h_3,Stanford mobile robot,default,campus;indoor,38,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,e9a2e981f6946cd0e3de524c1ef1f5d85aa06fefba951450c4c4e9b4425f80e9
0.1.0,go_stanford,sim26h_3_8,sim26h_3,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim26h_3_8,train,go_stanford:sim26h_3,Stanford mobile robot,default,campus;indoor,6,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,1a39cdb36873575fd44ddab8b3956596d66ce43b31d36d28382474fd87db65f7
0.1.0,go_stanford,sim26h_3_9,sim26h_3,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim26h_3_9,train,go_stanford:sim26h_3,Stanford mobile robot,default,campus;indoor,50,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,47d15fee0fb649213fa4f7dadf82949c8fc681afeccbe39424c9d2a2252e469c
0.1.0,go_stanford,sim26h_4_0,sim26h_4,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim26h_4_0,train,go_stanford:sim26h_4,Stanford mobile robot,default,campus;indoor,11,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,6acf58c4d12406804d60d7d95c0baf492258d9d90013c4716dfdf2d527382fbd
0.1.0,go_stanford,sim26h_4_1,sim26h_4,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim26h_4_1,train,go_stanford:sim26h_4,Stanford mobile robot,default,campus;indoor,14,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,4172e1efed28146eb1733faa541add5d7a54af05376eb5a3e89b37063b70fa00
0.1.0,go_stanford,sim26h_4_2,sim26h_4,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim26h_4_2,train,go_stanford:sim26h_4,Stanford mobile robot,default,campus;indoor,28,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,15b1ceb22370597cc00451434f0acf898278cba09805f489bd955fbd8eb40674
0.1.0,go_stanford,sim26h_4_3,sim26h_4,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim26h_4_3,train,go_stanford:sim26h_4,Stanford mobile robot,default,campus;indoor,52,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,261653d74a008e9eae2edc90ebc86b30c65f30cd9bab3b5cd59acc322a8bbdbc
0.1.0,go_stanford,sim26h_4_4,sim26h_4,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim26h_4_4,train,go_stanford:sim26h_4,Stanford mobile robot,default,campus;indoor,53,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,7223e9c1f334c56a338ef7bc928857626b8b62577de36d8c6f637c8b725622e7
0.1.0,go_stanford,sim26h_4_5,sim26h_4,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim26h_4_5,train,go_stanford:sim26h_4,Stanford mobile robot,default,campus;indoor,21,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,29daef143aefa507481c31eae91293666689957da21aeffc59ecc04da045b0f0
0.1.0,go_stanford,sim26h_4_6,sim26h_4,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim26h_4_6,train,go_stanford:sim26h_4,Stanford mobile robot,default,campus;indoor,93,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,bc0393d955b47002383e34ae1708d7927ebca8b88aed2de72a6a8544e80aba56
0.1.0,go_stanford,sim27hF_0_0,sim27hF_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27hF_0_0,train,go_stanford:sim27hF_0,Stanford mobile robot,default,campus;indoor,248,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,ae4346a4c60e6028cd6f8c9458d0eb8b0f5e91b020773d4c43f16672b0c203a3
0.1.0,go_stanford,sim27hF_0_1,sim27hF_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27hF_0_1,train,go_stanford:sim27hF_0,Stanford mobile robot,default,campus;indoor,10,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,b761a7508b77ef174fd11f1ef76dda075f0cf4a758cbef486a934aa63df3a689
0.1.0,go_stanford,sim27hF_0_10,sim27hF_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27hF_0_10,train,go_stanford:sim27hF_0,Stanford mobile robot,default,campus;indoor,106,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,3dbed64aed1dab7040446ee4a28d431ed8aceb70234f23c6e94ece68e9027377
0.1.0,go_stanford,sim27hF_0_11,sim27hF_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27hF_0_11,train,go_stanford:sim27hF_0,Stanford mobile robot,default,campus;indoor,13,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,f4d7c6e7a45e4b607e8bdc8d311f9d9f82edede7cb8674ac6e7491ef7da870e7
0.1.0,go_stanford,sim27hF_0_12,sim27hF_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27hF_0_12,train,go_stanford:sim27hF_0,Stanford mobile robot,default,campus;indoor,15,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,b1063398d5906b21ef3c774ee4477859ad0ca4f7fd64cab97afc6cda487bed13
0.1.0,go_stanford,sim27hF_0_2,sim27hF_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27hF_0_2,train,go_stanford:sim27hF_0,Stanford mobile robot,default,campus;indoor,9,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,65e093ff1c1dc92fcf5b031829ddee1ced440d93d6f6f83cfd01a66e40fecfab
0.1.0,go_stanford,sim27hF_0_3,sim27hF_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27hF_0_3,train,go_stanford:sim27hF_0,Stanford mobile robot,default,campus;indoor,16,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,460d6e2c83f45c21245e825b6f8447edb1b401efcc256a9f642f0146d6e73e35
0.1.0,go_stanford,sim27hF_0_4,sim27hF_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27hF_0_4,train,go_stanford:sim27hF_0,Stanford mobile robot,default,campus;indoor,113,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,859d771d49bf0126fd6e8fc990c763662901f66696d566d12fd81bc165b324eb
0.1.0,go_stanford,sim27hF_0_5,sim27hF_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27hF_0_5,train,go_stanford:sim27hF_0,Stanford mobile robot,default,campus;indoor,16,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,4dbd371fc574d772a9bf3607a76c5fd8849d26ddb0702c917481da4915329cb4
0.1.0,go_stanford,sim27hF_0_6,sim27hF_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27hF_0_6,train,go_stanford:sim27hF_0,Stanford mobile robot,default,campus;indoor,34,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,8dcc9facf80c17dd04a5fe9a498aa860ed121b8f5fdfec7b1effc9aaa4c79803
0.1.0,go_stanford,sim27hF_0_7,sim27hF_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27hF_0_7,train,go_stanford:sim27hF_0,Stanford mobile robot,default,campus;indoor,46,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,c1ebff3daa9cdcf61f625a4a88332afe0a232e5648f6c752ea895783e0dfd501
0.1.0,go_stanford,sim27hF_0_8,sim27hF_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27hF_0_8,train,go_stanford:sim27hF_0,Stanford mobile robot,default,campus;indoor,61,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,96f1b5adc693808f87814f6e808362a2a6cea52636f58bfdb4e4dca6d3688f4e
0.1.0,go_stanford,sim27hF_0_9,sim27hF_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27hF_0_9,train,go_stanford:sim27hF_0,Stanford mobile robot,default,campus;indoor,82,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,07ba57a006a611fe349626b7dd28dbdb93d3a36c464de3c28d451c4e81f31296
0.1.0,go_stanford,sim27hF_1_0,sim27hF_1,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27hF_1_0,train,go_stanford:sim27hF_1,Stanford mobile robot,default,campus;indoor,423,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,4c5c4a22d5a62baf215d34285fa1f531fc97098727539ab4fe0516603e48cc0b
0.1.0,go_stanford,sim27hF_1_1,sim27hF_1,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27hF_1_1,train,go_stanford:sim27hF_1,Stanford mobile robot,default,campus;indoor,90,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,ea9e2c62190090b61ebfe9a6eaf4c3acd259c46c00a401fb3c27c66593db903c
0.1.0,go_stanford,sim27h_0_0,sim27h_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27h_0_0,train,go_stanford:sim27h_0,Stanford mobile robot,default,campus;indoor,248,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,e47ade08a4f356694aab41543204b907923d57149a4bcf7b369abebb87411b2d
0.1.0,go_stanford,sim27h_0_1,sim27h_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27h_0_1,train,go_stanford:sim27h_0,Stanford mobile robot,default,campus;indoor,10,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,a6347adb739634cb6499c0cd7f363fbc02c953e23ef2c022653770f854dc869c
0.1.0,go_stanford,sim27h_0_10,sim27h_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27h_0_10,train,go_stanford:sim27h_0,Stanford mobile robot,default,campus;indoor,106,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,64874ed8e2a4f66f320e6a3d7bcb940d4086bf6c0bec6a4a2befedada6e27ea9
0.1.0,go_stanford,sim27h_0_11,sim27h_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27h_0_11,train,go_stanford:sim27h_0,Stanford mobile robot,default,campus;indoor,13,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,82ad0b442d19eabbee6450f760d50a79ac2502a0748091c0d39b4575c1583148
0.1.0,go_stanford,sim27h_0_12,sim27h_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27h_0_12,train,go_stanford:sim27h_0,Stanford mobile robot,default,campus;indoor,15,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,f9c8c5cdfd8488f2077d25561d790f594f62ae609983905fb960c3d35c95621d
0.1.0,go_stanford,sim27h_0_2,sim27h_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27h_0_2,train,go_stanford:sim27h_0,Stanford mobile robot,default,campus;indoor,9,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,228d99b7ac9b9993d59536f144db67724206c25ce6ad814a63bc2815a0dc6950
0.1.0,go_stanford,sim27h_0_3,sim27h_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27h_0_3,train,go_stanford:sim27h_0,Stanford mobile robot,default,campus;indoor,16,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,efb0ee47a5f9c98167ed07fd2eb3053936df7106e7f3dec44cc873a9cc5f1ba6
0.1.0,go_stanford,sim27h_0_4,sim27h_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27h_0_4,train,go_stanford:sim27h_0,Stanford mobile robot,default,campus;indoor,113,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,c69e192104f432662897555edae939b2f5aa208b0dbca07cf6c0381012416718
0.1.0,go_stanford,sim27h_0_5,sim27h_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27h_0_5,train,go_stanford:sim27h_0,Stanford mobile robot,default,campus;indoor,16,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,4e38354ad19776f9dc57aee0e570f0180793f03472d0566f3f4f8aca382730ad
0.1.0,go_stanford,sim27h_0_6,sim27h_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27h_0_6,train,go_stanford:sim27h_0,Stanford mobile robot,default,campus;indoor,34,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,78a97fb233540ae205b9586da0009e6ea1a45915d82b950c8a983d486bd8e744
0.1.0,go_stanford,sim27h_0_7,sim27h_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27h_0_7,train,go_stanford:sim27h_0,Stanford mobile robot,default,campus;indoor,46,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,9f62bb27d443711bae0213e01bfdafbfd2d472b7a72b462ea4ea6a63be4f33b4
0.1.0,go_stanford,sim27h_0_8,sim27h_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27h_0_8,train,go_stanford:sim27h_0,Stanford mobile robot,default,campus;indoor,61,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,7da898e4c0376eb91905294f39f527b9eac17e8c22e77cb207ff16753797db45
0.1.0,go_stanford,sim27h_0_9,sim27h_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27h_0_9,train,go_stanford:sim27h_0,Stanford mobile robot,default,campus;indoor,82,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,aa40fb103297a74ab7584a44f29295e839c9766cc9de2eaaf1e46a3b04382159
0.1.0,go_stanford,sim27h_1_0,sim27h_1,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27h_1_0,train,go_stanford:sim27h_1,Stanford mobile robot,default,campus;indoor,423,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,2497a3bd6a798898d72b6c148f0fd306a413996199ec174135c5da9f61388d0b
0.1.0,go_stanford,sim27h_1_1,sim27h_1,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim27h_1_1,train,go_stanford:sim27h_1,Stanford mobile robot,default,campus;indoor,90,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,b6c4300b4c4a960968e6f32e2df5d8a25b2cd4b41521c878757a39db0c075d3c
0.1.0,go_stanford,sim29hF_0_0,sim29hF_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim29hF_0_0,train,go_stanford:sim29hF_0,Stanford mobile robot,default,campus;indoor,29,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,3406298bfa561a0a7d17b69018d05dd413cfa61b51c026766f69e8c26c21cb3b
0.1.0,go_stanford,sim29hF_0_1,sim29hF_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim29hF_0_1,train,go_stanford:sim29hF_0,Stanford mobile robot,default,campus;indoor,37,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,bb5eba03ac89fe0b2337f965d8835b786aa9f374d9ce2572075d943aa954d163
0.1.0,go_stanford,sim29hF_0_2,sim29hF_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim29hF_0_2,train,go_stanford:sim29hF_0,Stanford mobile robot,default,campus;indoor,23,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,29a2cedc234f2ae7febef040812885d5c51720946758ecdaa64b66e2895c218d
0.1.0,go_stanford,sim29hF_0_3,sim29hF_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim29hF_0_3,train,go_stanford:sim29hF_0,Stanford mobile robot,default,campus;indoor,50,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,6dfda7991140c2a1eee0adc6845b7f49316988795321f61f40a3771f3c96a127
0.1.0,go_stanford,sim29hF_0_4,sim29hF_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim29hF_0_4,train,go_stanford:sim29hF_0,Stanford mobile robot,default,campus;indoor,27,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,b3ead404b12cc8280ffc5cf2ba9efbb69e39a34243a2a64e55f094b09e40603b
0.1.0,go_stanford,sim29hF_1_0,sim29hF_1,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim29hF_1_0,train,go_stanford:sim29hF_1,Stanford mobile robot,default,campus;indoor,85,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,7ea9c37d13d3ce73c1682c22e48e314464dbd7ea75bf8173c45f633696d51509
0.1.0,go_stanford,sim29hF_1_1,sim29hF_1,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim29hF_1_1,train,go_stanford:sim29hF_1,Stanford mobile robot,default,campus;indoor,18,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,7d8cdfc4761999c1b4486defd33fabae37d33307ad3ffb665e7dd09491acb3a2
0.1.0,go_stanford,sim29hF_1_2,sim29hF_1,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim29hF_1_2,train,go_stanford:sim29hF_1,Stanford mobile robot,default,campus;indoor,157,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,beccf6d233ac43857c7f9be903ceb0e99b6008c7fd88e26f80c776f69232f707
0.1.0,go_stanford,sim29hF_1_3,sim29hF_1,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim29hF_1_3,train,go_stanford:sim29hF_1,Stanford mobile robot,default,campus;indoor,23,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,f21b323ae676ab846b36a659e19f295240a56ef49e13bed30b672efd2f0e755a
0.1.0,go_stanford,sim29hF_1_4,sim29hF_1,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim29hF_1_4,train,go_stanford:sim29hF_1,Stanford mobile robot,default,campus;indoor,159,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,346707f8cd52737b28410bb2f6ea073e74705ba3a7334607fc230cba62ec58cd
0.1.0,go_stanford,sim29hF_1_5,sim29hF_1,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim29hF_1_5,train,go_stanford:sim29hF_1,Stanford mobile robot,default,campus;indoor,64,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,2e2df6aae78ea3ac094666c298c1bcb5742db741882f4d4cc668bf7b7f4b13ba
0.1.0,go_stanford,sim29hF_2_0,sim29hF_2,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim29hF_2_0,train,go_stanford:sim29hF_2,Stanford mobile robot,default,campus;indoor,95,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,41d8cdd51cade70a9687656c725d8e3a986f5cea21ca4641b622c331646b8d3f
0.1.0,go_stanford,sim29hF_2_1,sim29hF_2,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim29hF_2_1,train,go_stanford:sim29hF_2,Stanford mobile robot,default,campus;indoor,26,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,f54017212316860d8f677344d5cf6b86c814e8338b54b9368120a57f70689d0a
0.1.0,go_stanford,sim29h_0_0,sim29h_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim29h_0_0,train,go_stanford:sim29h_0,Stanford mobile robot,default,campus;indoor,29,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,3165a71fa846e5138b387f1c58cb86f09316f9bdb0306d96caf80084293f3f58
0.1.0,go_stanford,sim29h_0_1,sim29h_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim29h_0_1,train,go_stanford:sim29h_0,Stanford mobile robot,default,campus;indoor,37,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,b0b0e59aa0cdcf57af6dbc177ae362a5106b430a3b9961e7882dc1e6543b16d8
0.1.0,go_stanford,sim29h_0_2,sim29h_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim29h_0_2,train,go_stanford:sim29h_0,Stanford mobile robot,default,campus;indoor,23,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,bfe7ff7dcfb2a76d7be60212d2dc5317ab7fab870a5fa6a2a537ee63d13e698a
0.1.0,go_stanford,sim29h_0_3,sim29h_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim29h_0_3,train,go_stanford:sim29h_0,Stanford mobile robot,default,campus;indoor,50,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,3dd6248a90f43d26ad820b2612be29603ffb14df889831cc1148b024cb327b2a
0.1.0,go_stanford,sim29h_0_4,sim29h_0,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim29h_0_4,train,go_stanford:sim29h_0,Stanford mobile robot,default,campus;indoor,27,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,b5b538d996bc6fc9e4ad52ed4b4e0e45ae4fe46c0ebe5a5e3a33cedd60605e3f
0.1.0,go_stanford,sim29h_1_0,sim29h_1,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim29h_1_0,train,go_stanford:sim29h_1,Stanford mobile robot,default,campus;indoor,85,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,a77e0d4c95d5e8abbf530abe87ed05191700ed98a376ac687ed25dc7f4e3273b
0.1.0,go_stanford,sim29h_1_1,sim29h_1,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim29h_1_1,train,go_stanford:sim29h_1,Stanford mobile robot,default,campus;indoor,18,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,bdd340fcb3badac2fade7bdc66298a50b31daa0f67e97f0fececa629784ad310
0.1.0,go_stanford,sim29h_1_2,sim29h_1,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim29h_1_2,train,go_stanford:sim29h_1,Stanford mobile robot,default,campus;indoor,157,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,62c8a58be062df639cf9e5f2f6c35f60a9b19598ce1e8e2ecfeca37aaa4633be
0.1.0,go_stanford,sim29h_1_3,sim29h_1,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim29h_1_3,train,go_stanford:sim29h_1,Stanford mobile robot,default,campus;indoor,23,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,bee1bf69d5e2cab2d2ba6945aa83e8a19fdd567b8cf070a9275da3102cda8980
0.1.0,go_stanford,sim29h_1_4,sim29h_1,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim29h_1_4,train,go_stanford:sim29h_1,Stanford mobile robot,default,campus;indoor,159,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,dffda2c460e5c01f6b33c056515a6182acbf230e2bdafe3744fd6a0578799615
0.1.0,go_stanford,sim29h_1_5,sim29h_1,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/sim29h_1_5,train,go_stanford:sim29h_1,Stanford mobile robot,default,campus;indoor,64,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,2c5d725aa3983d9abf1c3ec5cfef560457c823b1fa6c26c491fafc106016aec0
